name	uci
Italian Game: Evans Gambit, Compromised Defense, Main Line	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 e5d4 e1g1 d4c3 d1b3 d8f6 e4e5 f6g6 b1c3 g8e7 c1a3
Italian Game: Evans Gambit, Compromised Defense, Potter Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 e5d4 e1g1 d4c3 d1b3 d8f6 e4e5 f6g6 b1c3 g8e7 f1d1
Italian Game: Evans Gambit, Dufresne Defense	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 e5d4 e1g1 d4d3
Italian Game: Evans Gambit, Johner Defense	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 e5d4 e1g1 b7b5
Italian Game: Evans Gambit, Laroche Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 g8f6
Italian Game: Evans Gambit, Lasker Defense	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 e1g1 d7d6 d2d4 a5b6
Italian Game: Evans Gambit, Leonhardt Countergambit	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 b7b5
Italian Game: Evans Gambit, Levenfish Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 d7d6 d1b3 d8d7 d4e5 d6e5 e1g1 a5b6 c1a3 c6a5 f3e5
Italian Game: Evans Gambit, Main Line	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5
Italian Game: Evans Gambit, Mieses Defense	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 e5d4 e1g1 g8e7
Italian Game: Evans Gambit, Pierce Defense	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 e5d4
Italian Game: Evans Gambit, Richardson Attack	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 e1g1 g8f6 d2d4 e8g8 f3e5
Italian Game: Evans Gambit, Sanders-Alapin Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 e1g1 d7d6 d2d4 c8d7
Italian Game: Evans Gambit, Slow Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 e1g1
Italian Game: Evans Gambit, Sokolsky Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 d7d6 c1g5
Italian Game: Evans Gambit, Tartakower Attack	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 d7d6 d1b3
Italian Game: Evans Gambit, Waller Attack	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b2b4 c5b4 c2c3 b4a5 d2d4 e5d4 e1g1 d7d6 d1b3
Italian Game: Bird's Attack	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 b2b4
Italian Game: Classical Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3
Italian Game: Classical Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6
Italian Game: Classical Variation, Alexandre Gambit	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 f7f5
Italian Game: Classical Variation, Center Attack	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4
Italian Game: Classical Variation, Center Holding Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 d8e7 d2d4 c5b6
Italian Game: Classical Variation, Closed Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 d8e7
Italian Game: Classical Variation, Giuoco Pianissimo	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d3
Italian Game: Classical Variation, Giuoco Pianissimo, Main Line	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d3 d7d6 e1g1 e8g8 f1e1 a7a6 c4b3 c5a7 h2h3
Italian Game: Classical Variation, Greco Gambit	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8c5 c2c3 g8f6 e4e5 d7d5
Italian Game: Classical Variation, Greco Gambit, Anderssen Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 e4e5 d7d5 c4b5 f6e4 c3d4 c5b4
Italian Game: Classical Variation, La Bourdonnais Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 d7d6 d2d4 e5d4 c3d4 c5b6
Italian Game: Classical Variation, Tarrasch Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 d8e7 d2d4 c5b6 e1g1 d7d6 a2a4 a7a6 h2h3 g8f6 f1e1
Italian Game: Giuoco Piano, Eisinger Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 d8e7 d2d4 c5b6 d4d5 c6b8 d5d6
Italian Game: Giuoco Piano, Ghulam-Kassim Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 e4e5 f6e4 c4d5 e4f2 e1f2 d4c3 f2g3
Italian Game: Giuoco Piano, Mestel Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 d8e7 d2d4 c5b6 c1g5
Italian Game: Scotch Gambit, Walbrodt-Baird Gambit	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 e1g1
Italian Game: Classical Variation, Greco Gambit, Greco Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3 f6e4 e1g1 e4c3
Italian Game: Classical Variation, Greco Gambit, Main Line	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3 f6e4 e1g1 b4c3
Italian Game: Classical Variation, Greco Gambit, Moeller-Bayonet Attack	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3 f6e4 e1g1 b4c3 d4d5 c3f6 f1e1 c6e7 e1e4 d7d6 g2g4
Italian Game: Classical Variation, Greco Gambit, Moeller-Therkatz Attack	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3 f6e4 e1g1 b4c3 d4d5
Italian Game: Classical Variation, Greco Gambit, Traditional Line	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4
Italian Game: Giuoco Piano, Aitken Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3 f6e4 e1g1 e4c3 b2c3 b4c3 c1a3
Italian Game: Giuoco Piano, Bernstein Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3 f6e4 e1g1 e4c3 b2c3 b4c3 d1b3 d7d5
Italian Game: Giuoco Piano, Cracow Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 e1f1
Italian Game: Giuoco Piano, Greco's Attack	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3
Italian Game: Giuoco Piano, Krause Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 c1d2 f6e4 d2b4 c6b4 c4f7 e8f7 d1b3 d7d5 f3e5 f7f6 f2f3
Italian Game: Giuoco Piano, Steinitz Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3 f6e4 e1g1 b4c3 b2c3 d7d5 c1a3
Italian Game: Giuoco Piano, Therkatz-Herzog Variation	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 c2c3 g8f6 d2d4 e5d4 c3d4 c5b4 b1c3 f6e4 e1g1 b4c3 d4d5 c3f6 f1e1 c6e7 e1e4 d7d6 c1g5 f6g5 f3g5 e8g8 g5h7
Italian Game: Giuoco Piano	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 e1g1 f8c5 d2d4 c5d4 f3d4 c6d4 c1g5 d7d6
Italian Game: Giuoco Piano, Holzhausen Attack	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 e1g1 f8c5 d2d4 c5d4 f3d4 c6d4 c1g5 d7d6 f2f4 d8e7 f4e5 d6e5 b1c3
Italian Game: Giuoco Piano, Rosentreter Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 e1g1 f8c5 d2d4 c5d4 f3d4 c6d4 c1g5 h7h6 g5h4 g7g5 f2f4
Italian Game: Scotch Gambit	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1
Italian Game: Scotch Gambit, Janowski Defense	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e1g1 d7d6
Italian Game: Scotch Gambit, Max Lange Attack	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e1g1 f8c5
Italian Game: Scotch Gambit, Max Lange Attack Accepted	e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 g8f6 d2d4 e5d4 e4e5 d7d5 e5f6 d5c4 f1e1 c8e6 f6g7
Italian Game: Scotch Gambit, Max Lange Attack, Long Variation	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e1g1 f8c5 e4e5 d7d5 e5f6 d5c4 f1e1 c8e6 f3g5 d8d5 b1c3 d5f5 c3e4
Italian Game: Scotch Gambit, Max Lange Attack, Spielmann Defense	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e1g1 f8c5 e4e5 f6g4
Italian Game: Scotch Gambit, de Riviere Defense	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e1g1 f8e7
Italian Game: Scotch Invitation Declined	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 d7d6
Italian Game: Two Knights Defense	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6
Italian Game: Two Knights Defense	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 f6e4
Italian Game: Two Knights Defense, Keidansky Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e4e5 d7d5 c4b5 f6e4 f3d4 f8c5 d4c6 c5f2 e1f1 d8h4
Italian Game: Two Knights Defense, Max Lange Attack	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e1g1 f8c5 e4e5
Italian Game: Two Knights Defense, Max Lange Attack, Berger Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f8c5 e4e5 d7d5 e5f6 d5c4 f1e1 c8e6 f3g5 d8d5 b1c3 d5f5 g2g4 f5g6 c3e4 c5b6 f2f4 e8c8
Italian Game: Two Knights Defense, Max Lange Attack, Krause Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f8c5 e4e5 f6g4 c2c3
Italian Game: Two Knights Defense, Max Lange Attack, Loman Defense	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8c5 e1g1 g8f6 e4e5 d7d5 e5f6 d5c4 f1e1 c8e6 f3g5 g7g6
Italian Game: Two Knights Defense, Max Lange Attack, Rubinstein Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f8c5 e4e5 d7d5 e5f6 d5c4 f1e1 c8e6 f3g5 d8d5 b1c3 d5f5 c3e4 c5f8
Italian Game: Two Knights Defense, Modern Bishop's Opening	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d3
Italian Game: Two Knights Defense, Open Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4
Italian Game: Two Knights Defense, Perreux Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 f3g5
Italian Game: Scotch Gambit, Anderssen Attack	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f6e4 f1e1 d7d5 c4d5 d8d5 b1c3
Italian Game: Scotch Gambit, Anderssen Attack, Main Line	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f6e4 f1e1 d7d5 c4d5 d8d5 b1c3 d5a5 c3e4 c8e6 c1d2 a5d5 d2g5
Italian Game: Scotch Gambit, Canal Variation	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e1g1 f6e4 f1e1 d7d5 b1c3
Italian Game: Scotch Gambit, Double Gambit Accepted	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f6e4
Italian Game: Scotch Gambit, Nakhmanson Gambit	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d4 e5d4 e1g1 f6e4 b1c3
Italian Game: Two Knights Defense, Yurdansky Attack	e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 g8f6 e1g1 f6e4 f1e1 d7d5 c4d5 d8d5 b1c3 d5a5 c3e4 c8e6 c1g5 h7h6 g5h4 g7g5 e4f6 e8e7 b2b4
Italian Game: Two Knights Defense, Fegatello Attack, Leonhardt Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 f6d5 g5f7 e8f7 d1f3 f7e6 b1c3 c6b4 f3e4 c7c6 a2a3 b4a6 d2d4 a6c7
Italian Game: Two Knights Defense, Fried Liver Attack	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 f6d5 g5f7
Italian Game: Two Knights Defense, Fritz Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6d4
Italian Game: Two Knights Defense, Fritz, Gruber Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6d4 c2c3 b7b5 c4f1 f6d5 g5e4
Italian Game: Two Knights Defense, Kloss Gambit	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6b4
Italian Game: Two Knights Defense, Knight Attack	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5
Italian Game: Two Knights Defense, Knight Attack, Normal Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5
Italian Game: Two Knights Defense, Lolli Attack	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 f6d5 d2d4
Italian Game: Two Knights Defense, Pincus Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 f6d5 d2d4 f8b4
Italian Game: Two Knights Defense, Ponziani-Steinitz Gambit	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 f6e4
Italian Game: Two Knights Defense, Traxler Counterattack	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 f8c5
Italian Game: Two Knights Defense, Traxler Counterattack, Bishop Sacrifice Line	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 f8c5 c4f7
Italian Game: Two Knights Defense, Traxler Counterattack, King March Line	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 f8c5 g5f7 c5f2 e1f2 f6e4 f2e3
Italian Game: Two Knights Defense, Traxler Counterattack, Knight Sacrifice Line	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 f8c5 g5f7
Italian Game: Two Knights Defense, Traxler Variation, Trencianske-Teplice Gambit	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 f8c5 c4f7 e8e7 d2d4
Italian Game: Two Knights Defense, Ulvestad Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 b7b5
Italian Game: Two Knights Defense, Ulvestad Variation, Kurkin Gambit	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 b7b5 c4f1 h7h6 g5f7
Italian Game: Two Knights Defense	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5e2
Italian Game: Two Knights Defense, Blackburne Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 d1f3 c6b5
Italian Game: Two Knights Defense, Colman Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 d1f3 a8b8
Italian Game: Two Knights Defense, Maróczy Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 d2d3 h7h6 g5f3 e5e4 d1e2 a5c4 d3c4 f8e7
Italian Game: Two Knights Defense, Paoli Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 d1f3 d8c7 b5d3
Italian Game: Two Knights Defense, Polerio Defense	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5
Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5
Italian Game: Two Knights Defense, Polerio Defense, Bogoljubov Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 d1f3
Italian Game: Two Knights Defense, Polerio Defense, Kieseritzky Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 d2d3
Italian Game: Two Knights Defense, Polerio Defense, Yankovich Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 d2d3 h7h6 g5f3 e5e4 d1e2 a5c4 d3c4 f8c5 f3d2
Italian Game: Two Knights Defense, Knorre Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5e2 h7h6 g5f3 e5e4 f3e5 f8d6 d2d4 d8c7 c1d2
Italian Game: Two Knights Defense, Polerio Defense, Göring Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5e2 h7h6 g5f3 e5e4 f3e5 d8c7
Italian Game: Two Knights Defense, Polerio Defense, Suhle Defense	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5e2 h7h6
Italian Game: Two Knights Defense, Steinitz Variation	e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 c6a5 c4b5 c7c6 d5c6 b7c6 b5e2 h7h6 g5h3
Ruy Lopez	e2e4 e7e5 g1f3 b8c6 f1b5
Ruy Lopez: Alapin Defense	e2e4 e7e5 g1f3 b8c6 f1b5 f8b4
Ruy Lopez: Alapin Defense, Alapin Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 f8b4 c2c3 b4a5 b5c6 d7c6
Ruy Lopez: Brentano Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 g7g5
Ruy Lopez: Bulgarian Variation	e2e4 e7e5 g1f3 b8c6 f1b5 a7a5
Ruy Lopez: Cozio Defense	e2e4 e7e5 g1f3 b8c6 f1b5 g8e7
Ruy Lopez: Cozio Defense, Paulsen Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8e7 b1c3 g7g6
Ruy Lopez: Cozio Defense, Tartakower Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 g7g6 d2d4 e5d4 f3d4 f8g7 c1e3 g8e7 b1c3 e8g8 d1d2 d7d5
Ruy Lopez: Fianchetto Defense	e2e4 e7e5 g1f3 b8c6 f1b5 g7g6
Ruy Lopez: Fianchetto Defense, Kevitz Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 g7g6 c2c3 f7f5
Ruy Lopez: Lucena Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f8e7
Ruy Lopez: Nürnberg Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f7f6
Ruy Lopez: Pollock Defense	e2e4 e7e5 g1f3 b8c6 f1b5 c6a5
Ruy Lopez: Retreat Variation	e2e4 e7e5 g1f3 b8c6 f1b5 c6b8
Ruy Lopez: Rotary-Albany Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 b7b6
Ruy Lopez: Spanish Countergambit	e2e4 e7e5 g1f3 b8c6 f1b5 d7d5
Ruy Lopez: Spanish Countergambit, Harding Countergambit, Fricke Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 d7d5 f3e5 d8g5 e1g1
Ruy Lopez: Spanish Countergambit, Harding Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 d7d5 f3e5 d8g5 e5c6
Ruy Lopez: Vinogradov Variation	e2e4 e7e5 g1f3 b8c6 f1b5 d8e7
Ruy Lopez: Bird Variation	e2e4 e7e5 g1f3 b8c6 f1b5 c6d4
Ruy Lopez: Bird Variation, Paulsen Variation	e2e4 e7e5 g1f3 b8c6 f1b5 c6d4 f3d4 e5d4 e1g1 g8e7
Ruy Lopez: Old Steinitz Defense, Semi-Duras Variation	e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 d2d4 c8d7 c2c4
Ruy Lopez: Steinitz Defense	e2e4 e7e5 g1f3 b8c6 f1b5 d7d6
Ruy Lopez: Steinitz Defense, Center Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 d2d4 e5d4 e1g1
Ruy Lopez: Steinitz Defense, Nimzowitsch Attack	e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 d2d4 c8d7 b1c3 g8f6 b5c6
Ruy Lopez: Schliemann Defense	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5
Ruy Lopez: Schliemann Defense, Classical Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5 b1c3 f5e4 c3e4 d7d5 f3e5 d5e4 e5c6 d8g5
Ruy Lopez: Schliemann Defense, Dyckhoff Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5 b1c3
Ruy Lopez: Schliemann Defense, Exchange Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5 b5c6
Ruy Lopez: Schliemann Defense, Jaenisch Gambit Accepted	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5 e4f5
Ruy Lopez: Schliemann Defense, Kostić Defense	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5 b1c3 f5e4 c3e4 f8e7
Ruy Lopez: Schliemann Defense, Möhring Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5 b1c3 f5e4 c3e4 d7d5 f3e5 d5e4 e5c6 d8d5
Ruy Lopez: Schliemann Defense, Schönemann Attack	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5 d2d4
Ruy Lopez: Schliemann Defense, Tartakower Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f7f5 b1c3 f5e4 c3e4 g8f6
Ruy Lopez: Classical Defense, Benelux Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 f8c5 c2c3 e8g8 d2d4 c5b6
Ruy Lopez: Classical Defense, Boden Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f8c5 c2c3 d8e7
Ruy Lopez: Classical Defense, Zaitsev Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f8c5 e1g1 c6d4 b2b4
Ruy Lopez: Classical Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f8c5
Ruy Lopez: Classical Variation, Central Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f8c5 c2c3
Ruy Lopez: Classical Variation, Charousek Variation	e2e4 e7e5 g1f3 b8c6 f1b5 f8c5 c2c3 c5b6
Ruy Lopez: Classical Variation, Cordel Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 f8c5 c2c3 f7f5
Ruy Lopez: Classical Variation, Konikowski Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 f8c5 c2c3 d7d5
Ruy Lopez: Classical Variation, Modern Main Line	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 f8c5 c2c3 e8g8 d2d4 c5b6 c1g5
Ruy Lopez: Classical Variation, Spanish Wing Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 f8c5 b2b4
Ruy Lopez: Berlin Defense	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6
Ruy Lopez: Berlin Defense	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1
Ruy Lopez: Berlin Defense, Anderssen Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d3 d7d6 b5c6
Ruy Lopez: Berlin Defense, Beverwijk Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 f8c5
Ruy Lopez: Berlin Defense, Duras Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d3 d7d6 c2c4
Ruy Lopez: Berlin Defense, Fishing Pole Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 f6g4
Ruy Lopez: Berlin Defense, Kaufmann Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d3 f8c5 c1e3
Ruy Lopez: Berlin Defense, Mortimer Trap	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d3 c6e7 f3e5 c7c6
Ruy Lopez: Berlin Defense, Mortimer Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d3 c6e7
Ruy Lopez: Berlin Defense, Nyholm Attack	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d4 e5d4 e1g1
Ruy Lopez: Classical Variation, Zukertort Gambit	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 f8c5 c2c3
Ruy Lopez: Halloween Attack	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 f3e5
Ruy Lopez: Berlin Defense, Closed Bernstein Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 d7d6 d2d4 c8d7 b1c3 f8e7 c1g5
Ruy Lopez: Berlin Defense, Closed Showalter Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 d7d6 d2d4 c8d7 b1c3 f8e7 b5c6
Ruy Lopez: Berlin Defense, Closed Wolf Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 d7d6 d2d4 c8d7 b1c3 e5d4
Ruy Lopez: Berlin Defense, Hedgehog Variation	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 d7d6 d2d4 c8d7 b1c3 f8e7
Ruy Lopez: Berlin Defense, Improved Steinitz Defense	e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 e1g1 d7d6
